giphy_id,qwen8b_dominant,moss_dominant,sentiment,arousal
GcSqyYa2aF8dy,anger,neutral,-0.1227,0.6268
GQI382aMVej0k,anger,fear,-0.3225,0.7844
26tPpYhcvOLqLKEmc,fear,neutral,-0.2303,0.5699
1lAOemoi0KhPMzxczT,disgust,neutral,-0.1909,0.5028
WmWMIbp9uJYNyDD5He,disgust,neutral,0.0521,0.4913
WKdWA04KRn58A,fear,happy,0.1435,0.7159
KbAbh6CbK4r5dyaZ4i,fear,neutral,-0.2031,0.6141
2xPJgvjnr456xOQTmW,anger,neutral,-0.2075,0.6633
12jgBb10Btl7Zm,fear,anger,-0.245,0.6308
ESjyqZhDEpCo0,disgust,anger,-0.0457,0.7032
WxgPE7Y58KLxvzji1f,surprise,happy,0.0811,0.6742
TEkr9oBZ57KFmMWScZ,fear,neutral,-0.1485,0.6089
Qy2VKY3xlI1QyR6Ix5,anger,sad,-0.5898,0.4759
Tj4mYT6CucbjAgIkbY,happy,neutral,0.3144,0.5967
QwnA7gaEJXbLjEmIuB,fear,neutral,-0.0284,0.4835
ToSwGBKo4QV4tYkrR9,fear,sad,-0.5531,0.4938
QgixZj4y3TwnS,fear,surprise,0.0641,0.7089
xTiTnHXbRoaZ1B1Mo8,disgust,anger,-0.3545,0.6023
lqM68D2hniKxm9gHwj,fear,happy,0.2824,0.623
xT1XGESDlxj0GwoDRe,anger,sad,-0.48,0.48
e7PqS0VCIsmi6LKkY4,fear,neutral,-0.0836,0.5436
hqOZowy220YCuohxKs,disgust,neutral,-0.1263,0.5184
mgqefqwSbToPe,surprise,neutral,0.01,0.5123
npa9Z4oOgXkIw,fear,happy,0.557,0.7371
b09xElu8in7Lq,fear,happy,0.2643,0.7445
iMQ2kjkP8chaj02EjB,disgust,anger,-0.3161,0.6046
fs0r5olknYHjFB703e,fear,neutral,0.046,0.5244
l0NwSvw3kQWZuUW8E,fear,neutral,0.1782,0.5985
d3MLHas3GsBDQcaQ,,anger,-0.3999,0.6915
uTAZTQi8dX1VGa4pXT,fear,neutral,-0.2761,0.5598
5qjebZ9hz3tjW,disgust,anger,-0.4732,0.7985
MIY4jpusckRmU,fear,neutral,0.0373,0.5527
26n7937SwZkal2Oju,fear,anger,-0.4269,0.6126
46yfwmh4XfLKE,fear,anger,-0.4856,0.5977
4KxeicCUTvhrW,happy,neutral,0.1094,0.5858
MFy2rE6uWwQmwdmrQG,fear,neutral,0.0157,0.5931
DvLctvGGlGAqzqbwKO,happy,neutral,0.1355,0.5552
13sz48R33vovLi,disgust,neutral,-0.1549,0.5479
3XR0chfiSTtAI,anger,sad,-0.2513,0.6361
Q8yVhekmYfdZvyojKx,anger,neutral,-0.171,0.6758
ArYyMzY10qNnq,fear,neutral,-0.0905,0.6049
3ohs83bO7MKV9koZuE,happy,neutral,0.3071,0.5903
EndO2bvE3adMc,disgust,anger,-0.4909,0.7861
1URYTNvDM2LJoMIdxE,disgust,neutral,-0.2725,0.6169
13CoXDiaCcCoyk,fear,neutral,-0.0898,0.5878
26xBRbXSNi9soN1du,fear,neutral,-0.172,0.6593
JRPtASBa2IjyAhIBob,fear,neutral,0.025,0.5709
Sqfu14lSonVN219Zb6,disgust,happy,0.1858,0.7089
Wy3yu6suaOEgM,anger,neutral,0.1441,0.6379
7oMx9hEaUaMZa,disgust,anger,-0.2886,0.6374
RRmwstEMkcvxC,fear,sad,-0.4624,0.6455
33IuTLxqRETHkZUaH4,fear,anger,-0.4629,0.7141
KWn1Rhs5O82Wcp4tua,fear,neutral,-0.1154,0.6414
YEongvRqe8sXC,fear,neutral,0.1158,0.5641
l2JdV6ztwBuv54Xbq,fear,anger,-0.444,0.6881
ZlRmaLNJgoRIA,fear,neutral,-0.1676,0.6013
mkhMTALnrYRLnuoe5P,fear,sad,-0.5241,0.4829
